order_item_id,order_id,product_id,quantity,unit_price,discount_percent
3853,1548,93,5,32.75,0
3854,1549,60,5,461.0,0
3855,1549,193,4,108.5,15
3856,1549,218,4,262.74,5
3857,1549,191,3,298.63,10
3858,1550,24,1,442.15,15
3859,1550,87,5,523.99,0
3860,1551,223,2,384.76,15
3861,1551,207,2,511.32,5
3862,1551,4,2,221.23,5
3863,1552,230,3,151.84,5
3864,1552,61,2,111.27,5
3865,1552,205,5,485.69,15
3866,1553,142,2,180.34,15
3867,1553,108,3,588.56,30
3868,1554,201,5,336.01,0
3869,1554,174,5,69.63,15
3870,1554,134,2,551.89,25
3871,1555,225,3,210.48,25
3872,1555,98,1,157.19,30
3873,1555,174,2,58.53,0
3874,1555,118,1,10.74,15
3875,1556,163,1,734.37,5
3876,1556,197,3,357.07,25
3877,1557,194,5,618.48,20
3878,1557,125,4,620.84,30
3879,1557,135,3,345.22,0
3880,1558,205,2,385.38,5
3881,1559,206,4,122.49,15
3882,1559,195,4,765.01,10
3883,1559,41,4,194.61,0
3884,1559,139,2,698.05,20
3885,1560,205,5,528.27,20
3886,1560,133,1,525.32,20
3887,1560,187,5,447.81,5
3888,1561,88,4,252.56,30
3889,1561,185,2,348.4,0
3890,1561,133,-4,766.17,0
3891,1562,180,1,177.02,5
3892,1562,49,3,151.08,15
3893,1562,167,2,300.4,0
3894,1563,158,2,665.72,0
3895,1563,140,1,435.87,30
3896,1563,195,4,799.21,30
3897,1563,227,4,612.89,0
3898,1564,181,2,474.79,20
3899,1564,130,5,731.16,10
3900,1565,54,4,665.82,0
3901,1565,45,4,552.48,20
3902,1565,144,2,93.39,0
3903,1566,176,1,90.33,5
3904,1567,179,5,372.81,25
3905,1567,198,3,385.15,30
3906,1567,195,1,856.29,25
3907,1568,154,2,595.54,0
3908,1568,92,4,52.33,0
3909,1569,176,2,68.39,30
3910,1569,202,3,249.19,5
3911,1570,220,5,530.31,0
3912,1570,157,1,799.37,0
3913,1570,30,2,227.07,0
3914,1570,23,5,449.01,15
3915,1571,5,1,772.64,0
3916,1572,58,2,172.65,30
3917,1573,56,1,73.66,30
3918,1574,214,1,316.63,10
3919,1575,22,2,19.38,0
3920,1575,127,4,244.86,10
3921,1575,179,-5,451.39,5
3922,1575,228,2,119.35,5
3923,1576,245,2,688.04,15
3924,1577,80,5,460.61,0
3925,1578,225,1,221.31,15
3926,1579,169,5,31.91,5
3927,1579,222,2,143.52,0
3928,1580,164,3,123.08,20
3929,1581,61,2,126.71,5
3930,1581,133,3,754.93,5
3931,1582,151,-5,195.1,0
3932,1583,27,4,302.99,0
3933,1583,80,2,393.77,10
3934,1583,2,1,460.69,10
3935,1584,223,5,367.69,10
3936,1584,191,2,289.41,30
3937,1584,166,1,511.35,150
3938,1585,27,5,329.37,0
3939,1585,5,1,738.73,15
3940,1585,249,5,61.83,20
3941,1586,122,1,416.62,0
3942,1586,166,2,378.83,30
3943,1586,73,5,280.3,15
3944,1586,226,5,598.88,25
3945,1587,3,1,82.12,30
3946,1587,21,2,444.44,15
3947,1588,97,1,466.49,0
3948,1588,182,4,758.43,25
3949,1588,87,3,469.12,15
3950,1588,246,1,15.14,0
3951,1589,79,3,485.91,10
3952,1589,115,5,396.24,20
3953,1589,10,-5,531.66,30
3954,1590,83,5,216.0,20
3955,1590,114,2,487.56,25
3956,1590,126,-4,524.35,0
3957,1591,83,2,305.42,0
3958,1591,191,4,264.84,0
3959,1591,233,3,473.46,25
3960,1592,25,4,125.73,15
3961,1593,142,1,194.57,5
3962,1593,218,4,256.07,0
3963,1593,235,5,395.74,20
3964,1594,112,2,835.89,20
3965,1594,72,4,375.53,25
3966,1594,92,3,47.6,30
3967,1595,15,1,515.04,10
3968,1595,213,5,560.41,15
3969,1595,4,5,254.49,30
3970,1596,37,3,609.4,0
3971,1597,83,-2,281.83,0
3972,1597,173,5,418.2,15
3973,1598,138,1,510.67,30
3974,1599,48,2,636.5,0
3975,1599,87,4,464.23,0
3976,1599,139,1,523.88,30
3977,1600,189,4,432.16,20
3978,1601,149,1,150.04,15
3979,1602,226,4,458.75,15
3980,1602,76,3,423.66,10
3981,1602,112,1,733.64,5
3982,1602,205,2,431.11,10
3983,1603,191,4,354.37,15
3984,1603,119,5,520.78,20
3985,1603,184,2,601.55,5
3986,1604,49,5,153.52,0
3987,1605,196,1,291.87,10
3988,1605,60,1,480.99,20
3989,1605,220,5,511.06,25
3990,1605,178,4,496.79,15
3991,1606,150,1,172.13,10
3992,1607,110,4,246.96,5
3993,1607,137,2,145.27,30
3994,1608,74,3,5.6,25
3995,1608,207,5,418.75,0
3996,1609,119,-2,472.53,5
3997,1609,138,2,458.71,10
3998,1609,212,3,737.65,20
3999,1610,232,2,664.97,0
4000,1610,132,5,521.7,20
4001,1610,164,1,118.05,30
4002,1610,69,2,570.59,10
4003,1611,122,1,396.55,20
4004,1611,136,3,660.05,30
4005,1611,10,2,495.14,20
4006,1612,143,2,290.88,25
4007,1612,178,5,463.68,20
4008,1613,68,1,694.95,5
4009,1614,196,2,270.56,0
4010,1614,2,1,411.72,30
4011,1615,71,1,345.71,25
4012,1615,149,4,114.42,20
4013,1616,53,4,632.6,0
4014,1617,143,3,238.89,0
4015,1618,9,1,193.42,25
4016,1618,14,2,62.92,0
4017,1619,195,-4,729.13,30
4018,1619,154,4,852.55,10
4019,1619,19,1,199.58,0
4020,1619,138,5,383.49,5
4021,1620,155,3,264.99,5
4022,1620,15,2,521.12,0
4023,1621,71,3,326.6,15
4024,1622,152,2,275.54,0
4025,1622,43,5,112.64,0
4026,1622,205,2,511.77,0
4027,1622,100,1,506.37,10
4028,1623,22,1,15.4,30
4029,1624,66,1,411.86,0
4030,1625,194,3,628.9,10
4031,1625,104,4,457.36,30
4032,1626,123,2,225.56,25
4033,1627,181,2,477.91,15
4034,1628,105,5,425.61,15
4035,1628,75,4,436.99,10
4036,1629,104,2,613.38,25
4037,1629,214,1,289.17,30
4038,1629,57,4,337.75,25
4039,1629,93,5,40.44,15
4040,1630,19,5,252.56,5
4041,1630,80,5,411.73,5
4042,1630,227,1,632.7,10
4043,1630,2,4,339.08,0
4044,1631,208,5,532.97,30
4045,1631,19,1,290.15,5
4046,1631,106,2,431.17,0
4047,1631,203,1,649.32,25
4048,1632,112,5,739.26,30
4049,1632,82,-1,380.68,20
4050,1633,158,4,817.8,0
4051,1634,160,1,684.5,10
4052,1634,174,3,67.71,0
4053,1635,17,4,176.58,15
4054,1636,78,2,292.12,30
4055,1636,3,4,102.95,0
4056,1636,101,3,471.45,25
4057,1636,184,3,637.91,20
4058,1637,192,4,357.27,20
4059,1638,169,1,35.17,20
4060,1639,76,3,326.76,25
4061,1639,24,3,495.27,20
4062,1640,85,3,311.74,0
4063,1640,49,2,130.11,15
4064,1640,223,2,326.65,10
4065,1640,151,5,248.28,0
4066,1641,132,3,507.79,0
4067,1642,164,4,87.45,10
4068,1642,67,2,255.97,20
4069,1642,145,4,659.0,0
4070,1643,226,3,441.39,0
4071,1643,22,3,18.87,15
4072,1644,156,1,673.88,25
4073,1644,103,5,139.57,5
4074,1644,165,4,105.55,30
4075,1644,114,3,644.39,0
4076,1645,103,4,145.32,25
4077,1645,206,2,111.77,0
4078,1646,123,1,170.95,25
4079,1646,200,1,200.25,0
4080,1646,79,1,459.16,30
4081,1646,227,3,568.85,30
4082,1647,104,1,538.04,20
4083,1647,70,5,596.43,30
4084,1647,150,1,195.67,25
4085,1647,60,1,534.48,10
4086,1648,83,5,271.39,0
4087,1648,203,4,593.16,25
4088,1649,93,3,36.3,25
4089,1649,17,3,126.04,0
4090,1650,232,3,465.19,5
4091,1650,239,1,446.32,30
4092,1650,144,1,98.73,20
4093,1651,174,5,79.58,15
4094,1652,118,4,9.05,0
4095,1652,168,2,528.85,0
4096,1652,101,4,679.58,25
4097,1652,78,4,321.29,0
4098,1653,200,5,202.77,20
4099,1653,113,5,403.4,20
4100,1653,204,5,81.94,30
4101,1653,3,2,112.64,20
4102,1654,78,3,234.86,15
4103,1654,71,4,345.62,15
4104,1654,77,2,95.72,15
4105,1654,34,4,437.88,0
4106,1655,218,2,203.63,5
4107,1656,137,1,142.71,0
4108,1656,91,4,590.95,10
4109,1657,135,4,412.41,0
4110,1657,154,2,617.72,15
4111,1657,77,3,84.99,0
4112,1657,164,5,106.36,0
4113,1658,250,2,439.0,5
4114,1658,58,3,161.28,10
4115,1658,6,3,453.99,15
4116,1658,247,4,677.06,0
4117,1659,14,3,64.82,5
4118,1659,79,4,405.76,0
4119,1659,95,2,160.07,20
4120,1660,73,1,227.63,0
4121,1660,195,4,735.07,0
4122,1660,78,1,309.89,30
4123,1661,229,2,564.58,5
4124,1662,212,4,542.55,30
4125,1662,109,1,351.41,30
4126,1662,195,5,650.17,25
4127,1663,63,3,114.02,25
4128,1664,129,-3,556.99,30
4129,1665,172,3,316.2,15
4130,1665,107,1,718.94,20
4131,1666,28,3,488.08,25
4132,1666,113,2,317.95,5
4133,1666,137,3,161.44,10
4134,1666,214,-5,336.34,15
4135,1667,16,2,308.23,5
4136,1668,240,4,449.66,5
4137,1668,219,2,95.44,0
4138,1668,70,2,567.86,0
4139,1669,7,3,449.35,15
4140,1669,241,4,689.74,30
4141,1670,96,3,218.14,25
4142,1670,57,2,408.63,10
4143,1670,8,3,73.87,30
4144,1670,91,5,726.65,0
4145,1671,174,3,78.0,30
4146,1672,133,1,561.51,30
4147,1672,93,5,41.52,30
4148,1672,194,1,726.01,10
4149,1672,108,3,468.63,20
4150,1673,230,2,154.81,30
4151,1674,92,3,50.36,30
4152,1674,171,4,328.54,0
4153,1674,103,5,163.3,25
4154,1674,54,4,613.26,30
4155,1675,49,1,149.93,10
4156,1675,200,4,185.33,0
4157,1675,21,5,447.39,0
4158,1675,47,2,447.46,25
4159,1676,189,3,425.76,20
4160,1677,107,3,705.66,0
4161,1677,147,2,370.87,20
4162,1677,180,5,192.05,5
4163,1677,2,4,322.43,30
4164,1678,85,5,273.71,0
4165,1679,76,4,295.05,10
4166,1679,10,1,458.93,0
4167,1679,170,4,290.93,5
4168,1679,77,3,100.49,25
4169,1680,13,1,479.61,5
4170,1680,117,5,639.79,10
4171,1680,31,4,211.86,0
4172,1680,66,5,443.46,0
4173,1681,16,4,326.16,20
4174,1681,139,4,619.19,25
4175,1681,227,2,470.97,25
4176,1681,82,3,432.26,0
4177,1682,210,5,609.86,5
4178,1683,136,4,507.57,5
4179,1683,138,3,370.53,5
4180,1683,55,5,389.31,0
4181,1683,119,-1,565.16,20
4182,1684,90,4,642.99,20
4183,1684,203,4,702.0,0
4184,1684,27,2,313.03,5
4185,1684,216,5,389.1,25
4186,1685,100,2,599.27,30
4187,1685,14,3,66.04,0
4188,1686,226,1,588.22,15
4189,1686,78,2,266.99,15
4190,1686,200,4,201.3,0
4191,1686,28,5,629.37,30
4192,1687,107,2,768.74,0
4193,1687,39,4,658.72,25
4194,1687,4,1,216.62,30
4195,1687,166,4,426.84,10
4196,1688,227,5,473.07,20
4197,1688,86,4,69.88,0
4198,1688,82,4,403.71,25
4199,1688,208,5,583.02,20
4200,1689,9,2,146.73,5
4201,1689,190,1,103.73,0
4202,1689,91,1,713.65,0
4203,1689,197,5,357.43,5
4204,1690,167,4,251.49,20
4205,1691,93,5,41.64,15
4206,1692,59,5,609.56,0
4207,1692,237,5,357.95,0
4208,1693,83,4,285.63,5
4209,1694,90,5,809.16,5
4210,1695,105,4,374.41,30
4211,1695,158,2,760.92,0
4212,1696,25,4,142.34,0
4213,1696,126,-2,699.02,20
4214,1696,78,2,246.82,30
4215,1697,134,5,561.47,0
4216,1697,86,2,67.1,0
4217,1697,90,2,622.98,25
4218,1698,58,2,151.41,0
4219,1698,197,5,502.85,20
4220,1699,69,1,515.02,10
4221,1699,120,2,301.87,0
4222,1700,133,1,714.67,0
4223,1700,95,1,117.35,0
4224,1700,77,-4,98.2,15
4225,1700,6,4,510.54,15
4226,1701,125,3,717.77,30
4227,1702,140,1,444.55,20
4228,1702,138,2,512.6,10
4229,1703,236,2,98.26,30
4230,1703,100,2,582.25,5
4231,1704,109,3,338.15,0
4232,1704,26,5,155.68,0
4233,1704,75,4,563.2,0
4234,1704,213,2,487.08,15
4235,1705,144,1,100.17,0
4236,1705,19,4,212.69,0
4237,1705,99,3,673.49,0
4238,1706,175,3,337.19,10
4239,1707,169,5,32.91,0
4240,1708,221,1,603.72,20
4241,1709,9,5,142.11,20
4242,1709,33,3,194.27,0
4243,1709,238,5,58.38,15
4244,1710,12,-5,653.5,30
4245,1710,223,5,274.28,30
4246,1710,179,1,373.93,5
4247,1710,40,4,210.44,25
4248,1711,14,-2,69.02,0
4249,1711,220,4,582.47,0
4250,1712,224,4,757.96,20
4251,1712,94,3,219.75,0
4252,1713,115,2,295.21,0
4253,1714,213,5,533.29,0
4254,1714,105,5,368.91,5
4255,1715,181,2,570.09,30
4256,1715,168,3,449.1,0
4257,1716,198,2,449.68,15
4258,1716,135,4,425.64,0
4259,1717,68,2,650.51,0
4260,1717,21,1,409.5,30
4261,1718,5,2,701.09,0
4262,1718,150,1,212.9,10
4263,1719,145,2,532.67,0
4264,1719,200,5,238.23,0
4265,1719,218,5,221.97,0
4266,1719,158,4,856.26,30
4267,1720,138,3,506.26,0
4268,1720,148,4,336.92,30
4269,1720,89,1,637.86,25
4270,1721,213,1,388.57,0
4271,1722,74,3,7.73,0
4272,1722,158,3,616.16,15
4273,1722,108,5,543.11,150
4274,1722,178,1,517.46,5
4275,1723,70,3,582.88,10
4276,1723,174,2,55.82,15
4277,1724,101,4,663.06,10
4278,1725,13,3,450.52,25
4279,1725,230,3,151.31,25
4280,1725,99,1,570.61,30
4281,1725,113,5,314.48,0
4282,1726,10,4,488.85,25
4283,1727,130,3,555.75,0
4284,1728,41,3,162.63,25
4285,1728,117,4,569.14,0
4286,1729,97,4,397.36,15
4287,1729,85,5,318.17,20
4288,1729,93,4,31.95,10
4289,1729,129,2,480.81,10
4290,1730,29,1,348.02,15
4291,1730,104,3,552.61,5
4292,1730,160,2,615.58,30
4293,1730,117,1,507.62,10
4294,1731,171,2,423.0,25
4295,1731,155,1,291.15,30
4296,1731,101,2,606.3,25
4297,1732,168,3,517.87,0
4298,1732,135,2,499.59,0
4299,1732,158,4,772.13,25
4300,1733,134,1,453.56,20
4301,1734,76,2,419.28,10
4302,1734,249,5,52.83,0
4303,1734,67,4,243.87,10
4304,1734,155,3,220.7,20
4305,1735,184,1,608.78,0
4306,1735,135,4,453.03,15
4307,1736,139,1,539.87,20
4308,1737,186,4,73.98,0
4309,1737,8,2,81.93,0
4310,1738,95,4,131.31,0
4311,1739,238,3,62.89,25
4312,1739,83,1,249.36,20
4313,1739,59,5,442.28,5
4314,1740,90,3,710.1,5
4315,1740,67,2,255.33,15
4316,1741,247,3,782.66,25
4317,1742,197,2,406.1,25
4318,1743,86,3,67.05,30
4319,1743,52,1,301.65,0
4320,1744,34,1,524.2,150
4321,1745,60,3,589.82,10
4322,1745,1,4,211.65,5
4323,1745,94,1,232.24,0
4324,1745,141,4,470.21,0
4325,1746,93,1,42.94,5
4326,1747,122,2,337.02,30
4327,1748,187,3,505.23,0
4328,1748,163,2,720.01,5
4329,1748,168,2,488.92,15
4330,1749,206,2,121.87,20
4331,1749,247,2,602.39,0
4332,1749,168,5,500.85,15
4333,1750,51,5,437.8,15
4334,1750,204,2,106.83,15
4335,1751,62,5,708.32,30
4336,1751,143,2,260.24,25
4337,1751,203,5,618.67,15
4338,1751,126,2,690.42,5
4339,1752,118,2,11.87,150
4340,1753,78,-3,260.89,25
4341,1754,86,4,76.93,15
4342,1755,166,5,420.63,25
4343,1756,42,3,220.85,10
4344,1756,16,1,286.14,0
4345,1757,215,2,419.29,5
4346,1757,21,1,424.76,0
4347,1757,250,5,437.57,0
4348,1757,56,4,59.7,0
4349,1758,163,3,571.18,0
4350,1758,153,3,129.62,0
4351,1759,199,-1,627.45,5
4352,1759,135,2,499.43,0
4353,1760,86,5,65.74,0
4354,1760,60,2,486.72,20
4355,1761,106,3,426.38,30
4356,1761,189,4,442.37,30
4357,1761,230,4,200.44,15
4358,1761,18,1,623.42,0
4359,1762,153,2,123.46,5
4360,1763,125,1,875.94,15
4361,1763,215,4,401.35,5
4362,1764,75,5,488.98,25
4363,1764,222,5,120.07,0
4364,1765,243,1,701.43,0
4365,1765,43,2,93.55,5
4366,1766,51,3,482.61,0
4367,1767,99,1,545.61,10
4368,1768,225,1,207.91,10
4369,1769,87,2,618.57,0
4370,1769,95,1,135.23,5
4371,1769,59,3,631.45,20
4372,1770,51,4,510.15,15
4373,1770,220,2,536.56,30
4374,1771,202,-5,237.68,5
4375,1771,149,3,138.2,25
4376,1771,89,2,480.25,25
4377,1772,190,-2,98.95,150
4378,1772,224,5,808.59,10
4379,1773,101,3,613.84,15
4380,1773,159,5,399.73,15
4381,1773,98,1,223.35,20
4382,1774,118,1,12.87,15
4383,1774,174,3,73.52,0
4384,1775,229,3,675.12,20
4385,1776,19,4,213.43,30
4386,1776,166,3,514.63,15
4387,1776,78,2,287.77,10
4388,1777,216,2,383.07,0
4389,1777,82,2,372.74,20
4390,1777,76,3,426.08,5
4391,1778,39,3,649.18,0
4392,1778,17,4,142.81,0
4393,1778,229,2,671.86,0
4394,1779,42,2,300.03,20
4395,1779,114,5,545.01,20
4396,1780,75,5,480.67,5
4397,1780,169,4,41.09,0
4398,1780,188,2,281.74,10
4399,1780,3,5,90.93,0
4400,1781,79,-1,534.29,10
4401,1781,212,1,511.31,5
4402,1781,188,3,392.87,0
4403,1781,73,-2,240.65,20
4404,1782,22,1,14.4,10
4405,1782,53,3,456.14,0
4406,1782,94,5,264.19,15
4407,1783,4,4,244.78,15
4408,1783,69,5,542.99,0
4409,1783,6,1,556.59,0
4410,1783,122,2,324.53,5
4411,1784,27,1,375.55,20
4412,1785,217,2,252.38,5
4413,1785,10,4,430.68,0
4414,1785,245,4,772.61,15
4415,1785,32,1,168.5,25
4416,1786,38,2,431.0,0
4417,1786,79,2,456.48,0
4418,1787,185,5,451.88,0
4419,1787,242,2,164.35,0
4420,1787,237,5,380.54,0
4421,1787,152,3,326.61,0
4422,1788,43,5,121.3,0
4423,1789,170,2,351.55,25
4424,1789,79,3,537.54,10
4425,1790,68,3,714.45,0
4426,1790,110,2,203.06,30
4427,1790,111,4,450.81,10
4428,1791,10,2,420.13,0
4429,1792,38,-2,605.44,20
4430,1792,128,2,553.31,25
4431,1792,18,1,431.68,0
4432,1792,14,2,59.4,0
4433,1793,49,1,157.3,25
4434,1793,15,2,480.75,20
4435,1794,165,1,103.36,0
4436,1794,248,1,351.63,20
4437,1794,224,5,672.17,20
4438,1794,109,1,347.63,0
4439,1795,173,1,326.42,0
4440,1796,101,2,663.5,0
4441,1796,107,2,590.68,15
4442,1796,101,4,618.63,15
4443,1796,135,1,449.68,0
4444,1797,141,4,391.51,0
4445,1798,90,3,820.68,10
4446,1799,150,3,210.65,0
4447,1800,17,-3,146.32,0
4448,1800,193,5,128.84,25
4449,1800,149,5,110.9,10
4450,1800,138,4,408.62,0
4451,1801,116,5,58.53,0
4452,1802,112,-3,690.55,0
4453,1802,212,2,620.57,0
4454,1802,115,2,347.07,15
4455,1802,138,5,415.51,5
4456,1803,55,3,466.16,25
4457,1804,121,2,257.63,15
4458,1804,228,3,95.79,25
4459,1804,154,-4,835.46,0
4460,1804,118,1,11.52,30
4461,1805,30,2,191.02,0
4462,1806,66,-4,521.66,0
4463,1806,89,5,580.5,15
4464,1807,103,1,121.86,20
4465,1807,69,1,743.08,10
4466,1807,181,4,572.04,20
4467,1807,37,2,513.72,25
4468,1808,5,1,608.14,20
4469,1809,134,4,599.15,15
4470,1809,232,5,473.39,20
4471,1810,232,5,509.42,5
4472,1810,172,3,361.6,0
4473,1810,46,3,43.41,20
4474,1810,164,3,99.76,5
4475,1811,232,1,505.27,0
4476,1811,113,4,345.08,25
4477,1811,56,2,58.23,0
4478,1811,5,3,523.06,0
4479,1812,41,3,210.96,0
4480,1812,203,2,770.63,20
4481,1812,189,5,356.38,20
4482,1813,97,4,499.27,30
4483,1814,129,3,519.77,15
4484,1814,93,5,40.28,15
4485,1814,164,3,126.29,15
4486,1814,60,5,600.42,30
4487,1815,192,4,331.14,0
4488,1815,66,5,411.75,0
4489,1816,204,2,85.78,30
4490,1816,58,3,206.42,5
4491,1816,5,5,640.83,0
4492,1816,204,5,84.34,30
4493,1817,20,5,437.91,5
4494,1818,239,3,593.67,30
4495,1818,166,3,481.35,0
4496,1819,200,5,203.9,25
4497,1819,182,-3,611.83,10
4498,1820,12,5,617.02,0
4499,1820,206,5,89.04,25
4500,1821,1,3,197.39,15
4501,1821,233,4,523.88,5
4502,1821,116,4,52.94,0
4503,1822,72,3,287.7,0
4504,1822,189,5,395.38,20
4505,1822,165,2,108.68,10
4506,1822,107,3,610.09,30
4507,1823,175,4,324.92,0
4508,1823,18,-4,485.08,25
4509,1823,197,4,355.45,0
4510,1823,187,3,476.46,30
4511,1824,238,4,70.01,25
4512,1824,161,5,500.81,25
4513,1824,67,2,219.39,25
4514,1825,89,2,493.14,0
4515,1825,137,2,188.05,15
4516,1825,166,3,486.2,5
4517,1826,123,2,182.04,10
4518,1826,212,2,562.03,30
4519,1826,249,5,67.87,15
4520,1826,103,2,155.32,0
4521,1827,113,3,299.97,25
4522,1827,92,2,50.04,0
4523,1827,144,4,91.61,0
4524,1828,70,5,616.06,0
4525,1829,17,3,174.38,30
4526,1829,167,3,324.03,0
4527,1829,159,4,512.37,5
4528,1829,80,2,367.82,0
4529,1830,210,1,681.75,20
4530,1830,99,5,687.59,30
4531,1830,12,4,555.44,10
4532,1831,125,4,643.37,0
4533,1831,115,2,375.89,30
4534,1832,32,4,167.88,25
4535,1832,239,1,490.14,30
4536,1832,51,1,398.25,5
4537,1832,146,1,365.01,20
4538,1833,109,4,271.71,30
4539,1834,123,4,221.95,0
4540,1834,47,5,502.71,0
4541,1834,127,5,274.8,0
4542,1834,117,4,532.03,10
4543,1835,118,3,11.81,15
4544,1835,50,2,823.9,0
4545,1835,7,2,432.51,0
4546,1836,62,3,635.5,10
4547,1836,224,1,788.94,15
4548,1836,133,2,764.11,30
4549,1836,145,4,533.93,0
4550,1837,112,4,695.45,5
4551,1838,54,4,498.31,10
4552,1839,50,3,668.86,15
4553,1839,219,3,90.57,0
4554,1840,9,3,138.53,20
4555,1841,75,5,543.34,25
4556,1842,25,-4,142.29,20
4557,1842,186,5,76.07,0
4558,1843,206,3,126.61,20
4559,1843,222,4,107.26,30
4560,1843,206,2,129.24,20
4561,1844,172,3,323.4,30
4562,1844,8,2,76.26,20
4563,1844,195,2,634.21,20
4564,1845,71,5,288.21,0
4565,1846,158,3,818.96,5
4566,1847,13,4,417.76,0
4567,1847,149,5,143.38,0
4568,1847,239,5,399.95,30
4569,1848,27,1,300.11,15
4570,1849,126,1,759.89,0
4571,1849,100,2,509.32,0
4572,1849,249,3,61.38,30
4573,1850,31,3,292.96,5
4574,1850,235,3,315.27,0
4575,1851,31,3,302.3,15
4576,1852,148,4,244.52,0
4577,1852,216,5,414.31,0
4578,1853,61,1,117.6,20
4579,1854,5,3,755.8,10
4580,1854,53,1,612.46,0
4581,1855,108,1,613.55,0
4582,1856,190,5,88.61,5
4583,1856,94,2,254.87,25
4584,1857,1,4,276.53,0
4585,1858,52,1,396.4,0
4586,1858,89,2,691.55,30
4587,1858,220,-5,586.88,10
4588,1859,12,3,495.39,15
4589,1859,25,5,141.25,0
4590,1859,9,4,187.54,10
4591,1859,234,2,172.49,0
4592,1860,132,5,544.38,20
4593,1860,103,1,146.02,15
4594,1861,174,4,68.62,0
4595,1861,49,2,149.49,0
4596,1861,132,5,551.16,0
4597,1862,124,2,63.76,30
4598,1862,123,4,155.97,0
4599,1862,95,5,168.04,10
4600,1863,178,3,402.05,30
4601,1863,49,1,129.42,15
4602,1864,237,3,295.24,0
4603,1865,182,4,754.19,150
4604,1865,132,3,580.58,0
4605,1866,175,3,301.62,0
4606,1866,186,3,92.42,15
4607,1867,38,3,498.92,10
4608,1867,240,5,331.36,0
4609,1867,216,2,285.13,0
4610,1867,151,4,189.69,0
4611,1868,132,2,611.41,0
4612,1868,192,2,344.22,20
4613,1868,34,4,440.89,10
4614,1869,1,2,201.51,5
4615,1870,32,5,143.1,15
4616,1871,167,2,268.69,30
4617,1871,205,2,528.59,10
4618,1871,62,4,651.35,0
4619,1871,6,3,596.3,0
4620,1872,132,5,550.55,0
4621,1872,158,5,685.15,10
4622,1873,112,4,720.14,25
4623,1874,7,4,419.31,10
4624,1875,245,3,587.27,15
4625,1876,96,1,214.03,15
4626,1877,43,3,112.23,15
4627,1877,25,2,130.76,0
4628,1877,135,2,421.46,0
4629,1878,229,1,528.95,25
4630,1879,81,2,630.72,0
4631,1879,161,4,416.68,0
4632,1879,63,3,87.7,20
4633,1879,96,2,203.74,0
4634,1880,57,1,290.61,0
4635,1881,214,1,281.35,25
4636,1881,129,1,519.81,15
4637,1881,233,2,481.03,25
4638,1882,110,3,184.42,20
4639,1882,167,5,269.6,30
4640,1883,90,5,660.95,10
4641,1883,55,4,451.38,10
4642,1884,116,4,51.95,5
4643,1884,106,1,489.29,0
4644,1884,73,1,234.16,15
4645,1884,33,1,140.84,25
4646,1885,188,2,315.68,15
4647,1886,61,2,130.93,30
4648,1886,78,1,258.62,0
4649,1887,190,4,104.98,10
4650,1887,106,1,504.17,0
4651,1887,135,5,477.13,0
4652,1887,31,5,246.21,0
4653,1888,234,1,143.56,15
4654,1889,3,3,83.64,20
4655,1889,186,3,101.65,30
4656,1889,74,5,7.32,25
4657,1889,72,5,339.76,0
4658,1890,92,4,52.87,0
4659,1891,136,3,502.19,0
4660,1891,125,5,839.37,0
4661,1891,240,5,343.0,20
4662,1891,245,3,587.77,20
4663,1892,30,5,202.13,0
4664,1892,190,4,91.31,10
4665,1892,119,4,453.97,30
4666,1892,96,4,247.03,5
4667,1893,164,5,108.97,20
4668,1894,31,3,292.9,15
4669,1894,113,1,383.09,0
4670,1894,114,3,631.05,15
4671,1895,7,1,464.48,0
4672,1895,68,4,570.37,15
4673,1896,164,5,94.55,25
4674,1897,14,3,56.16,0
4675,1897,215,4,310.08,30
4676,1897,83,4,226.43,0
4677,1898,56,2,67.44,0
4678,1898,7,1,339.29,0
4679,1898,232,1,582.02,20
4680,1899,245,1,810.16,30
4681,1900,160,2,591.42,15
4682,1901,42,5,298.3,5
4683,1901,16,1,283.19,15
4684,1902,234,3,171.72,30
4685,1902,172,2,328.9,10
4686,1902,232,1,620.93,0
4687,1902,146,4,322.2,10
4688,1903,37,2,542.68,15
4689,1903,247,3,805.77,20
4690,1903,203,5,564.11,15
4691,1903,91,3,587.86,5
4692,1904,46,1,39.52,5
4693,1904,176,4,63.22,0
4694,1905,65,5,630.79,30
4695,1905,188,3,332.04,20
4696,1905,125,4,824.05,30
4697,1905,55,5,558.65,0
4698,1906,9,2,174.98,0
4699,1906,136,2,494.27,25
4700,1907,70,5,492.94,20
4701,1908,68,5,617.62,10
4702,1908,72,2,392.56,20
4703,1909,84,2,573.57,5
4704,1909,151,1,216.18,10
4705,1909,20,5,508.89,0
4706,1910,19,5,204.23,15
4707,1910,22,1,17.49,10
4708,1910,120,2,356.82,20
4709,1910,225,1,155.44,20
4710,1911,61,2,145.78,10
4711,1911,69,-4,711.22,30
4712,1912,224,5,584.06,20
4713,1912,101,2,625.46,20
4714,1912,19,1,274.95,30
4715,1913,89,2,607.02,0
4716,1913,149,5,108.78,0
4717,1914,226,2,621.71,5
4718,1914,19,3,254.18,25
4719,1915,23,3,437.88,0
4720,1915,67,3,314.01,30
4721,1915,225,-4,170.94,30
4722,1915,170,5,297.12,5
4723,1916,101,1,652.53,0
