order_id,customer_id,order_date,status,region_code
987,444,2024-11-16 15:41:33,CANCELLED,SOUTH
988,86,18-01-2025,DELIVERED,EAST
989,390,2023-08-26 08:44:55,DELIVERED,WEST
990,74,2024-03-15 23:25:16,SHIPPED,EAST
991,5,2024-12-29 23:13:27,CANCELLED,NORTH
992,405,2024-08-04 09:20:33,DELIVERED,EAST
993,419,2024-04-23 04:01:09,RETURNED,NORTH
994,199,2023-07-13 08:51:28,RETURNED,WEST
995,378,2024-06-25 11:57:19,DELIVERED,NORTH
996,36,2024-10-20 17:22:10,DELIVERED,EAST
997,152,16-11-2025,DELIVERED,EAST
998,593,2025-11-23 23:59:56,PLACED,SOUTH
999,408,2023-05-24 09:24:35,RETURNED,CENTRAL
1000,434,2023-05-05 19:36:08,CANCELLED,SOUTH
1001,546,2024-01-28 19:43:22,DELIVERED,WEST
1002,92,2024-10-01 09:53:43,DELIVERED,NORTH
1003,215,2024-06-18 23:53:40,DELIVERED,WEST
1004,2,2023-01-10 23:21:58,PLACED,NORTH
1005,296,2025-12-17 16:34:06,SHIPPED,WEST
1006,499,2024-08-05 00:00:58,DELIVERED,SOUTH
1007,191,2023-06-21 05:58:47,PLACED,SOUTH
1008,419,2023-10-11 20:38:44,DELIVERED,WEST
1009,82,2025-08-28 00:07:09,PLACED,EAST
1010,600,2023-07-13 16:27:58,DELIVERED,SOUTH
1011,,2025-11-11 03:58:23,DELIVERED,EAST
1012,43,2023-01-12 05:25:45,SHIPPED,NORTH
1013,273,2023-01-12 06:44:43,DELIVERED,WEST
1014,352,2024-06-07 13:23:16,CANCELLED,EAST
1015,59,2024-07-15 02:54:29,CANCELLED,EAST
1016,412,05-06-2023,PLACED,SOUTH
1017,255,2023-07-10 21:50:25,DELIVERED,EAST
1018,424,2025-12-01 22:49:37,PLACED,SOUTH
1019,18,2025-09-18 05:05:42,CANCELLED,EAST
1020,497,2024-05-20 16:27:32,DELIVERED,WEST
1021,488,2023-05-07 09:39:53,DELIVERED,NORTH
1022,533,2024-04-01 12:00:20,DELIVERED,CENTRAL
1023,90,22-02-2025,CANCELLED,EAST
1024,457,2025-05-02 10:45:29,DELIVERED,NORTH
1025,92,2025-04-19 21:33:38,DELIVERED,NORTH
1026,393,2023-02-15 09:28:01,SHIPPED,EAST
1027,127,2024-02-05 05:05:17,RETURNED,SOUTH
1028,341,2025-09-11 04:23:18,RETURNED,SOUTH
1029,391,22-07-2025,RETURNED,CENTRAL
1030,119,2024-11-09 19:08:00,PLACED,EAST
1031,193,2023-05-19 11:21:31,DELIVERED,NORTH
1032,591,2023-07-17 22:28:02,DELIVERED,NORTH
1033,434,2025-07-05 15:01:23,DELIVERED,EAST
1034,228,2025-11-21 06:13:13,DELIVERED,NORTH
1035,304,2025-04-16 05:00:55,DELIVERED,SOUTH
1036,36,2024-12-09 00:52:44,DELIVERED,CENTRAL
1037,588,2025-02-19 10:00:32,DELIVERED,WEST
1038,386,2023-12-02 02:04:03,RETURNED,NORTH
1039,231,2024-06-01 12:31:44,RETURNED,NORTH
1040,307,2023-10-06 02:21:28,RETURNED,SOUTH
1041,485,2025-05-01 04:47:32,DELIVERED,EAST
1042,290,30-08-2024,DELIVERED,SOUTH
1043,595,2025-05-01 07:17:41,CANCELLED,NORTH
1044,141,2024-04-17 08:42:02,DELIVERED,WEST
1045,201,2024-03-28 04:18:26,DELIVERED,NORTH
1046,152,2025-06-13 06:59:03,RETURNED,WEST
1047,58,2024-10-25 11:51:16,DELIVERED,NORTH
1048,528,2025-01-06 03:22:07,DELIVERED,EAST
1049,35,2023-08-19 19:01:42,SHIPPED,NORTH
1050,177,2025-01-29 01:17:37,DELIVERED,WEST
1051,392,2025-11-07 22:50:47,DELIVERED,EAST
1052,85,2024-11-22 11:12:44,DELIVERED,NORTH
1053,587,2025-11-04 22:22:50,DELIVERED,CENTRAL
1054,186,2025-12-13 15:58:27,DELIVERED,WEST
1055,129,2025-09-28 08:18:17,DELIVERED,NORTH
1056,21,2025-04-14 23:51:54,DELIVERED,WEST
1057,66,2025-04-13 07:04:02,CANCELLED,CENTRAL
1058,128,2025-04-17 06:41:50,RETURNED,SOUTH
1059,185,2023-07-02 06:13:58,DELIVERED,NORTH
1060,212,2024-05-03 05:48:26,PLACED,SOUTH
1061,,2024-02-03 20:43:28,DELIVERED,NORTH
1062,1,2024-07-18 18:29:08,DELIVERED,SOUTH
1063,547,2025-03-17 22:14:28,SHIPPED,WEST
1064,361,2025-01-31 21:02:01,DELIVERED,CENTRAL
1065,46,2023-11-22 23:23:01,PLACED,SOUTH
1066,138,2023-08-09 01:44:27,DELIVERED,CENTRAL
1067,433,2025-07-08 07:16:28,DELIVERED,NORTH
1068,410,2024-02-09 22:38:51,PLACED,WEST
1069,147,2024-01-30 20:29:40,SHIPPED,CENTRAL
1070,198,2025-09-05 00:00:13,DELIVERED,EAST
1071,430,2025-10-03 06:39:26,DELIVERED,SOUTH
1072,254,2024-11-04 14:47:28,DELIVERED,NORTH
1073,68,2025-04-05 14:38:38,DELIVERED,EAST
1074,150,2024-07-17 14:53:26,DELIVERED,SOUTH
1075,388,2023-06-02 03:43:24,DELIVERED,NORTH
1076,314,2023-07-11 20:32:38,CANCELLED,CENTRAL
1077,586,2025-01-30 14:18:16,DELIVERED,EAST
1078,,2025-08-01 16:00:33,RETURNED,EAST
1079,545,2024-08-28 03:58:25,DELIVERED,CENTRAL
1080,10,2024-09-17 11:55:37,DELIVERED,CENTRAL
1081,274,2025-10-18 11:43:23,RETURNED,NORTH
1082,256,2025-09-19 22:51:37,DELIVERED,CENTRAL
1083,480,2024-12-12 03:31:16,DELIVERED,CENTRAL
1084,235,2024-10-26 12:14:17,DELIVERED,EAST
1085,321,2023-05-16 01:26:35,DELIVERED,NORTH
1086,170,2023-04-30 03:19:48,PLACED,CENTRAL
1087,11,2024-03-20 01:17:33,DELIVERED,WEST
1088,546,2023-07-31 22:25:07,DELIVERED,NORTH
1089,8,2025-08-15 08:49:48,DELIVERED,WEST
1090,541,2024-06-20 00:47:33,PLACED,CENTRAL
1091,537,2024-11-27 22:57:37,SHIPPED,SOUTH
1092,53,2024-07-24 04:39:02,DELIVERED,WEST
1093,256,2023-09-22 20:06:10,CANCELLED,CENTRAL
1094,272,2023-07-03 02:20:26,PLACED,SOUTH
1095,313,2025-09-07 11:57:49,CANCELLED,CENTRAL
1096,500,2023-02-25 00:53:36,DELIVERED,NORTH
1097,110,2025-08-14 04:37:51,DELIVERED,NORTH
1098,,2023-10-17 04:27:44,DELIVERED,WEST
1099,421,2023-05-12 15:28:37,RETURNED,NORTH
1100,232,2023-01-11 17:38:25,DELIVERED,WEST
1101,550,2024-04-09 22:09:06,SHIPPED,EAST
1102,144,2024-11-12 07:09:06,DELIVERED,EAST
1103,204,2023-01-10 00:37:14,SHIPPED,NORTH
1104,340,2023-03-04 12:51:50,SHIPPED,NORTH
1105,273,2023-11-06 02:57:23,DELIVERED,NORTH
1106,131,2025-05-04 14:05:49,DELIVERED,EAST
1107,399,2024-09-13 04:27:31,SHIPPED,SOUTH
1108,353,2023-06-17 14:02:32,PLACED,CENTRAL
1109,351,2025-11-29 05:41:08,RETURNED,WEST
1110,498,2023-01-13 11:20:19,DELIVERED,NORTH
1111,192,2024-01-20 20:41:19,DELIVERED,SOUTH
1112,254,2023-06-28 16:15:21,SHIPPED,WEST
1113,186,2023-06-10 02:32:15,RETURNED,SOUTH
1114,124,2025-07-07 09:23:30,DELIVERED,SOUTH
1115,437,2024-03-01 10:18:06,DELIVERED,NORTH
1116,538,2023-05-22 06:19:06,DELIVERED,EAST
1117,63,2023-12-26 12:14:53,DELIVERED,CENTRAL
1118,288,2023-03-22 05:51:22,DELIVERED,EAST
1119,,2024-01-19 15:39:29,PLACED,NORTH
1120,484,2025-10-22 22:38:35,RETURNED,EAST
1121,504,2023-06-06 12:40:06,DELIVERED,EAST
1122,,2023-06-23 06:05:17,DELIVERED,CENTRAL
1123,371,2023-07-22 10:14:15,DELIVERED,CENTRAL
1124,599,2024-07-31 05:57:52,PLACED,WEST
1125,124,2023-06-15 05:35:38,DELIVERED,NORTH
1126,457,2025-10-13 12:07:42,PLACED,NORTH
1127,486,2025-04-29 01:56:34,DELIVERED,SOUTH
1128,564,27-08-2023,CANCELLED,EAST
1129,460,2025-05-20 11:12:53,RETURNED,NORTH
1130,516,2023-04-16 04:21:20,SHIPPED,NORTH
1131,47,2024-03-01 21:00:07,PLACED,CENTRAL
1132,507,2025-12-13 18:51:47,CANCELLED,CENTRAL
1133,394,2023-04-27 11:39:47,DELIVERED,CENTRAL
1134,4,2024-09-14 16:43:56,DELIVERED,SOUTH
1135,526,2025-07-08 19:33:48,DELIVERED,WEST
1136,304,2025-03-26 16:08:52,DELIVERED,EAST
1137,299,2023-09-23 19:24:34,DELIVERED,NORTH
1138,53,2024-03-07 11:30:46,RETURNED,SOUTH
1139,,2023-11-23 04:20:16,DELIVERED,EAST
1140,563,2024-07-27 09:25:27,DELIVERED,EAST
1141,59,2024-09-26 08:07:33,CANCELLED,NORTH
1142,263,2023-12-07 15:20:08,DELIVERED,NORTH
1143,392,2025-06-25 01:33:15,CANCELLED,EAST
1144,453,2025-09-12 08:37:28,DELIVERED,SOUTH
1145,405,2023-11-13 18:38:15,DELIVERED,SOUTH
1146,96,2024-11-05 01:05:50,SHIPPED,WEST
1147,584,2023-10-15 10:20:40,RETURNED,WEST
1148,,2023-10-08 06:02:49,CANCELLED,SOUTH
1149,147,2024-09-04 08:44:30,DELIVERED,NORTH
1150,103,2024-12-07 20:31:48,SHIPPED,CENTRAL
1151,22,2023-01-19 07:30:29,CANCELLED,NORTH
1152,86,2025-09-28 04:02:04,SHIPPED,EAST
1153,10,2025-09-01 14:35:05,DELIVERED,NORTH
1154,143,2024-06-09 16:05:25,DELIVERED,WEST
1155,491,2024-11-21 05:40:52,SHIPPED,SOUTH
1156,127,2025-04-24 08:08:03,CANCELLED,NORTH
1157,426,2023-06-09 17:13:57,PLACED,SOUTH
1158,151,15-12-2023,DELIVERED,EAST
1159,116,2023-12-17 21:34:49,SHIPPED,WEST
1160,289,2023-06-21 02:09:17,PLACED,EAST
1161,87,2024-06-02 10:09:43,DELIVERED,NORTH
1162,186,2023-10-04 14:50:52,SHIPPED,WEST
1163,294,2025-11-02 13:45:17,CANCELLED,EAST
1164,272,2024-02-26 03:05:23,DELIVERED,NORTH
1165,152,2023-08-19 21:48:38,DELIVERED,WEST
1166,438,2025-01-13 05:14:17,SHIPPED,EAST
1167,395,2024-05-16 20:18:14,DELIVERED,EAST
1168,342,2024-10-20 09:36:17,CANCELLED,SOUTH
1169,563,2025-10-12 21:10:49,DELIVERED,WEST
1170,394,2025-02-04 05:30:41,DELIVERED,NORTH
1171,225,2024-10-17 07:21:48,SHIPPED,NORTH
1172,372,2023-01-05 10:51:22,DELIVERED,CENTRAL
1173,358,2023-07-27 12:41:45,CANCELLED,EAST
1174,565,2023-08-05 11:19:03,SHIPPED,WEST
1175,147,15-12-2023,DELIVERED,WEST
1176,109,2025-12-17 09:19:44,PLACED,CENTRAL
1177,,2025-07-11 15:09:10,SHIPPED,EAST
1178,427,16-01-2024,DELIVERED,SOUTH
1179,307,2024-12-30 18:05:55,DELIVERED,WEST
1180,14,2024-06-08 00:50:04,SHIPPED,EAST
1181,,2023-04-04 04:59:30,DELIVERED,SOUTH
1182,466,2023-01-17 21:10:21,DELIVERED,CENTRAL
1183,233,2024-02-05 20:57:49,RETURNED,WEST
1184,129,2024-02-27 06:28:03,DELIVERED,SOUTH
1185,573,2023-03-28 23:42:46,CANCELLED,CENTRAL
1186,415,2025-12-11 15:32:04,SHIPPED,WEST
1187,112,2024-07-31 01:42:31,PLACED,NORTH
1188,246,2025-07-26 00:33:33,SHIPPED,EAST
1189,317,15-06-2023,DELIVERED,SOUTH
1190,88,2025-09-18 16:51:55,DELIVERED,CENTRAL
1191,50,2025-05-25 17:43:30,PLACED,EAST
1192,290,24-04-2024,DELIVERED,WEST
1193,133,2024-05-03 12:22:56,DELIVERED,NORTH
1194,154,2025-02-21 06:45:49,DELIVERED,NORTH
1195,39,2024-08-16 14:09:28,SHIPPED,EAST
1196,96,2025-11-26 00:44:45,CANCELLED,SOUTH
1197,165,2025-11-24 14:39:37,DELIVERED,CENTRAL
1198,350,2025-08-03 15:25:55,DELIVERED,WEST
1199,442,2024-06-10 15:36:29,CANCELLED,NORTH
1200,77,2025-11-26 19:22:06,DELIVERED,SOUTH
1201,,2025-02-11 20:59:43,DELIVERED,EAST
1202,174,2023-05-16 09:50:48,SHIPPED,EAST
1203,73,2024-03-11 03:31:50,DELIVERED,SOUTH
1204,263,2024-12-16 17:40:30,DELIVERED,WEST
1205,500,2023-08-07 04:15:09,DELIVERED,NORTH
1206,133,2024-03-21 06:09:25,DELIVERED,WEST
1207,424,2025-08-28 07:57:55,DELIVERED,CENTRAL
1208,59,26-11-2025,DELIVERED,SOUTH
1209,298,21-05-2025,SHIPPED,WEST
1210,474,2024-09-12 06:15:10,DELIVERED,NORTH
1211,477,2024-12-28 18:31:28,PLACED,NORTH
1212,444,2023-06-18 07:31:06,DELIVERED,SOUTH
1213,498,2023-04-11 03:40:22,DELIVERED,SOUTH
1214,559,2025-01-09 18:44:55,RETURNED,SOUTH
1215,33,2023-08-15 01:08:51,DELIVERED,CENTRAL
1216,441,2023-04-07 22:27:00,SHIPPED,WEST
1217,434,2023-11-25 13:01:34,DELIVERED,EAST
1218,415,2023-10-01 13:41:36,DELIVERED,NORTH
1219,266,2024-12-02 06:11:31,CANCELLED,SOUTH
1220,305,2023-05-24 14:27:35,SHIPPED,SOUTH
1221,165,2024-10-13 01:13:14,DELIVERED,WEST
1222,575,2025-12-12 09:14:16,SHIPPED,CENTRAL
1223,325,2025-11-03 15:26:47,SHIPPED,NORTH
1224,325,2024-12-13 12:02:57,DELIVERED,NORTH
1225,4,2025-11-12 22:30:08,RETURNED,WEST
1226,593,2023-07-15 07:04:37,PLACED,NORTH
1227,171,2023-10-19 12:21:28,DELIVERED,CENTRAL
1228,591,2024-06-24 17:34:12,DELIVERED,NORTH
1229,515,19-07-2024,DELIVERED,NORTH
1230,361,2025-10-05 01:10:50,CANCELLED,EAST
1231,117,2024-10-23 12:48:31,DELIVERED,SOUTH
1232,556,2024-08-02 14:58:38,DELIVERED,WEST
1233,291,2025-10-21 15:52:45,RETURNED,CENTRAL
1234,107,2023-06-04 03:22:42,DELIVERED,NORTH
1235,558,2025-08-15 07:51:06,DELIVERED,NORTH
1236,,2025-02-20 22:40:39,CANCELLED,EAST
1237,391,2023-11-26 03:07:41,SHIPPED,NORTH
1238,476,2024-12-30 10:59:47,RETURNED,WEST
1239,8,2025-09-28 18:06:05,DELIVERED,EAST
1240,271,2025-02-27 11:14:19,CANCELLED,EAST
1241,,2024-10-06 05:45:09,PLACED,WEST
1242,532,2023-02-10 18:33:08,DELIVERED,CENTRAL
1243,248,2023-09-22 17:22:23,RETURNED,CENTRAL
1244,53,2023-10-27 06:54:01,DELIVERED,CENTRAL
1245,413,2025-09-15 09:59:42,DELIVERED,EAST
1246,130,2024-11-10 11:30:47,SHIPPED,CENTRAL
1247,267,2025-06-15 05:38:56,SHIPPED,CENTRAL
1248,448,2024-05-15 20:06:57,DELIVERED,NORTH
1249,557,2025-07-10 15:23:13,DELIVERED,NORTH
1250,465,2023-02-09 06:52:29,SHIPPED,EAST
1251,549,2025-10-10 15:48:36,DELIVERED,SOUTH
1252,282,2024-08-10 08:50:56,RETURNED,NORTH
1253,106,01-09-2025,DELIVERED,NORTH
1254,269,2025-07-14 16:33:18,PLACED,SOUTH
1255,213,2025-02-06 18:47:27,SHIPPED,WEST
1256,79,2023-02-04 02:36:54,DELIVERED,SOUTH
1257,462,2024-08-05 22:29:48,SHIPPED,SOUTH
1258,33,2023-01-16 18:03:26,RETURNED,NORTH
1259,560,2024-06-22 17:02:03,SHIPPED,NORTH
1260,31,2024-01-31 08:29:08,PLACED,CENTRAL
1261,374,2025-03-05 23:13:33,CANCELLED,NORTH
1262,130,2023-02-15 19:45:03,DELIVERED,EAST
1263,565,2023-11-06 12:06:48,DELIVERED,EAST
1264,198,2025-02-09 04:49:38,SHIPPED,EAST
1265,403,2025-12-03 07:21:30,DELIVERED,NORTH
1266,500,2025-07-01 18:31:43,CANCELLED,WEST
1267,327,2024-10-20 06:04:20,SHIPPED,CENTRAL
1268,383,2024-08-18 00:59:03,DELIVERED,NORTH
1269,420,2023-02-22 10:39:51,DELIVERED,EAST
1270,408,2025-09-29 02:59:43,SHIPPED,NORTH
1271,252,2024-05-16 06:25:32,SHIPPED,NORTH
1272,126,2024-07-31 08:30:00,DELIVERED,NORTH
1273,582,2023-01-17 22:25:10,CANCELLED,EAST
1274,218,22-05-2025,SHIPPED,CENTRAL
1275,77,2025-05-21 10:03:22,CANCELLED,CENTRAL
1276,328,2024-10-17 03:59:05,SHIPPED,SOUTH
1277,432,2025-02-06 07:12:14,SHIPPED,NORTH
1278,243,2023-09-23 20:33:05,PLACED,CENTRAL
1279,5,2023-01-28 16:59:07,DELIVERED,WEST
1280,541,17-09-2024,DELIVERED,NORTH
1281,426,26-01-2023,DELIVERED,EAST
1282,321,2024-06-21 05:16:14,DELIVERED,WEST
1283,506,2024-09-03 00:18:42,CANCELLED,NORTH
1284,11,2025-08-17 23:51:09,SHIPPED,SOUTH
1285,232,2024-05-16 13:03:26,PLACED,SOUTH
1286,6,2024-07-27 00:49:32,DELIVERED,NORTH
1287,77,2023-03-08 21:59:47,DELIVERED,EAST
1288,175,2025-08-09 20:59:57,DELIVERED,SOUTH
1289,599,2023-07-06 06:14:56,DELIVERED,WEST
1290,592,2025-11-04 01:36:57,DELIVERED,WEST
1291,232,2024-03-11 19:20:56,DELIVERED,NORTH
1292,249,2024-04-05 04:24:39,DELIVERED,SOUTH
1293,14,2023-04-27 17:35:10,DELIVERED,SOUTH
1294,214,2024-08-21 04:05:08,DELIVERED,CENTRAL
1295,320,2025-03-09 08:35:56,DELIVERED,WEST
1296,373,2025-02-22 17:32:55,RETURNED,WEST
1297,193,2025-08-21 21:05:54,DELIVERED,NORTH
1298,592,2023-09-13 01:40:57,SHIPPED,NORTH
1299,472,2023-06-16 11:42:48,DELIVERED,SOUTH
1300,272,2025-01-09 19:31:47,RETURNED,NORTH
1301,407,2023-05-11 14:14:10,DELIVERED,CENTRAL
1302,101,02-06-2024,DELIVERED,NORTH
1303,181,2024-10-18 11:14:11,DELIVERED,CENTRAL
1304,52,2025-08-01 15:18:28,RETURNED,SOUTH
1305,590,2023-12-08 02:31:37,SHIPPED,EAST
1306,415,2025-04-06 15:18:31,DELIVERED,WEST
1307,275,2023-12-08 14:01:47,SHIPPED,WEST
1308,295,2023-11-13 05:50:38,PLACED,NORTH
1309,313,2025-02-20 18:09:09,SHIPPED,SOUTH
1310,467,24-11-2025,RETURNED,SOUTH
1311,182,2025-10-31 15:26:58,CANCELLED,EAST
1312,361,2023-09-23 05:05:36,DELIVERED,WEST
1313,47,2025-01-28 13:25:01,DELIVERED,NORTH
1314,172,2024-03-27 12:32:12,DELIVERED,SOUTH
1315,464,2023-06-05 07:59:21,DELIVERED,WEST
1316,374,2025-04-27 17:43:57,PLACED,WEST
1317,531,2024-07-01 18:51:51,DELIVERED,CENTRAL
1318,22,2024-02-24 07:59:50,RETURNED,SOUTH
1319,510,2023-12-09 03:43:26,SHIPPED,NORTH
1320,92,2025-12-16 21:31:51,RETURNED,SOUTH
1321,558,2024-08-09 20:35:39,RETURNED,WEST
1322,358,2025-03-29 12:30:44,DELIVERED,EAST
1323,196,2024-10-10 05:51:30,DELIVERED,NORTH
1324,444,2025-12-26 06:19:44,DELIVERED,WEST
1325,511,2024-06-23 01:00:58,DELIVERED,SOUTH
1326,572,2023-08-22 08:53:47,DELIVERED,SOUTH
1327,465,23-03-2024,SHIPPED,NORTH
1328,6,2025-07-10 07:18:45,DELIVERED,WEST
1329,291,01-01-2023,DELIVERED,CENTRAL
1330,278,2025-05-21 02:14:32,RETURNED,SOUTH
1331,298,2023-11-02 14:31:46,PLACED,SOUTH
1332,396,2024-07-04 21:38:53,DELIVERED,WEST
1333,319,2023-06-02 10:52:32,DELIVERED,SOUTH
1334,143,2025-11-20 16:05:30,DELIVERED,SOUTH
1335,88,2024-10-08 17:14:51,DELIVERED,EAST
1336,448,2025-09-03 01:25:25,SHIPPED,NORTH
1337,367,2024-11-17 11:16:32,DELIVERED,WEST
1338,29,2024-12-25 18:20:24,PLACED,CENTRAL
1339,310,2024-10-15 20:59:01,DELIVERED,SOUTH
1340,580,2024-08-02 14:35:31,PLACED,EAST
1341,474,2024-09-01 23:24:02,DELIVERED,CENTRAL
1342,110,2023-03-26 10:10:28,DELIVERED,EAST
1343,63,2024-03-27 09:29:34,DELIVERED,NORTH
1344,210,2025-11-13 15:56:20,SHIPPED,CENTRAL
1345,159,2025-02-08 10:17:45,DELIVERED,EAST
1346,206,2023-01-11 00:30:11,PLACED,NORTH
1347,100,2023-08-26 17:04:36,SHIPPED,SOUTH
1348,401,05-01-2025,RETURNED,NORTH
1349,241,2024-04-10 21:58:05,DELIVERED,CENTRAL
1350,127,2025-08-09 21:21:02,SHIPPED,WEST
1351,247,2023-02-03 15:27:51,DELIVERED,SOUTH
1352,297,2025-12-22 20:02:49,DELIVERED,EAST
1353,401,2025-07-03 14:42:19,DELIVERED,WEST
1354,152,2023-06-16 17:46:12,DELIVERED,NORTH
1355,,2023-07-06 14:38:25,PLACED,EAST
1356,44,2025-10-07 09:30:06,RETURNED,EAST
1357,10,2024-12-27 20:50:28,DELIVERED,SOUTH
1358,538,2025-02-20 16:51:55,DELIVERED,WEST
1359,577,2023-09-29 01:42:54,DELIVERED,EAST
1360,311,2023-08-06 13:02:36,PLACED,WEST
1361,185,2025-09-29 04:20:20,DELIVERED,CENTRAL
1362,133,2025-02-26 13:35:33,DELIVERED,EAST
1363,414,2025-06-21 02:59:12,PLACED,NORTH
1364,512,2023-09-05 06:38:54,DELIVERED,WEST
1365,243,2023-12-26 16:14:03,CANCELLED,NORTH
1366,431,2023-09-28 07:06:50,PLACED,NORTH
1367,75,2024-01-25 02:42:53,DELIVERED,WEST
1368,,2025-07-31 05:12:01,DELIVERED,SOUTH
1369,588,2025-12-21 10:22:59,SHIPPED,CENTRAL
1370,231,2024-01-28 05:41:37,DELIVERED,SOUTH
1371,197,2024-11-05 07:02:30,DELIVERED,NORTH
1372,35,2025-09-04 07:07:54,CANCELLED,SOUTH
1373,74,2024-07-12 13:24:20,SHIPPED,EAST
1374,213,2025-09-24 16:09:30,CANCELLED,CENTRAL
1375,573,2025-02-17 01:03:07,CANCELLED,SOUTH
1376,73,2024-11-12 18:33:36,PLACED,CENTRAL
1377,237,2025-03-14 12:21:39,DELIVERED,NORTH
1378,297,29-05-2024,DELIVERED,EAST
1379,295,09-07-2024,DELIVERED,NORTH
1380,513,2024-01-10 23:59:04,DELIVERED,EAST
1381,597,2023-03-29 23:59:52,RETURNED,WEST
1382,,2024-02-13 15:19:45,DELIVERED,WEST
1383,210,2024-06-03 16:36:05,CANCELLED,CENTRAL
1384,64,2024-05-27 00:43:13,DELIVERED,SOUTH
1385,37,2025-05-25 22:04:57,RETURNED,EAST
1386,83,2024-10-08 14:33:30,DELIVERED,CENTRAL
1387,,2023-07-21 02:47:21,DELIVERED,NORTH
1388,311,2023-12-16 21:44:37,PLACED,SOUTH
1389,201,27-03-2023,DELIVERED,CENTRAL
1390,566,2024-08-12 08:37:27,PLACED,WEST
1391,438,2024-08-09 00:04:19,SHIPPED,CENTRAL
1392,377,2024-11-11 08:03:57,SHIPPED,EAST
1393,95,2024-11-09 02:49:30,PLACED,CENTRAL
1394,550,2024-10-03 16:11:50,PLACED,CENTRAL
1395,59,2023-01-24 03:27:30,PLACED,NORTH
1396,,2024-11-12 06:32:54,DELIVERED,EAST
1397,408,2024-01-15 10:05:20,DELIVERED,WEST
1398,557,16-10-2025,DELIVERED,SOUTH
1399,455,2024-07-08 12:22:13,RETURNED,EAST
1400,540,2025-05-06 13:53:59,DELIVERED,EAST
1401,421,2025-04-21 01:34:11,DELIVERED,CENTRAL
1402,534,2023-05-02 20:40:54,DELIVERED,SOUTH
1403,146,2025-05-09 00:03:15,RETURNED,NORTH
1404,117,2025-12-20 20:04:28,DELIVERED,NORTH
1405,308,2023-02-22 10:31:18,PLACED,NORTH
1406,,2025-08-05 05:02:34,DELIVERED,WEST
1407,442,2023-03-10 23:55:54,PLACED,CENTRAL
1408,27,19-04-2024,DELIVERED,CENTRAL
1409,222,2024-06-06 07:07:35,DELIVERED,NORTH
1410,59,2025-08-23 12:20:14,DELIVERED,NORTH
1411,548,2025-11-19 04:32:09,DELIVERED,WEST
1412,391,2025-06-01 19:52:24,DELIVERED,WEST
1413,,2024-01-06 01:44:34,PLACED,EAST
1414,585,2024-01-24 06:09:47,PLACED,WEST
1415,13,2024-03-02 01:31:20,DELIVERED,NORTH
1416,184,2025-10-23 11:31:57,DELIVERED,WEST
1417,,14-11-2024,DELIVERED,EAST
1418,82,2025-05-14 15:51:56,CANCELLED,EAST
1419,185,2025-05-06 15:28:00,DELIVERED,EAST
1420,233,2024-03-04 23:24:26,SHIPPED,SOUTH
1421,40,2025-08-17 22:49:11,DELIVERED,SOUTH
1422,,2024-11-14 23:54:17,PLACED,SOUTH
1423,,2024-02-07 10:15:39,DELIVERED,EAST
1424,80,2023-03-11 11:46:10,DELIVERED,CENTRAL
1425,585,04-03-2025,CANCELLED,EAST
1426,290,2025-11-23 22:07:35,PLACED,SOUTH
1427,418,2025-07-31 21:21:36,DELIVERED,EAST
1428,46,2024-04-01 19:27:52,RETURNED,EAST
1429,321,07-07-2025,DELIVERED,CENTRAL
1430,221,2025-02-28 10:24:29,CANCELLED,WEST
1431,81,2023-02-20 15:23:54,RETURNED,NORTH
1432,562,2023-12-15 20:59:12,DELIVERED,WEST
1433,53,2023-07-08 08:14:35,DELIVERED,CENTRAL
1434,200,2025-03-25 16:50:28,DELIVERED,CENTRAL
1435,371,2024-01-15 02:03:37,DELIVERED,SOUTH
1436,420,2023-06-29 07:03:16,PLACED,EAST
1437,496,2025-05-20 15:21:22,SHIPPED,CENTRAL
1438,129,2024-10-12 15:52:06,SHIPPED,CENTRAL
1439,267,2024-09-25 05:04:46,DELIVERED,EAST
1440,152,2023-07-03 06:01:03,DELIVERED,CENTRAL
1441,16,2023-11-04 17:51:37,SHIPPED,SOUTH
1442,482,2024-02-14 03:22:24,SHIPPED,NORTH
1443,,2023-02-22 22:25:58,RETURNED,SOUTH
1444,398,2023-07-25 15:24:01,DELIVERED,WEST
1445,301,2024-09-16 23:29:01,DELIVERED,NORTH
1446,47,2024-06-06 22:52:00,DELIVERED,NORTH
1447,461,2024-07-05 09:46:46,DELIVERED,WEST
1448,522,2025-01-11 03:48:09,SHIPPED,NORTH
1449,465,2023-01-13 02:11:56,DELIVERED,WEST
1450,100,2023-10-02 12:41:00,DELIVERED,SOUTH
1451,538,13-06-2024,DELIVERED,CENTRAL
1452,183,2024-10-24 20:08:19,PLACED,SOUTH
1453,322,2023-11-24 06:44:43,DELIVERED,NORTH
1454,450,2023-09-15 05:44:14,CANCELLED,SOUTH
1455,109,2024-03-24 03:16:11,DELIVERED,SOUTH
1456,521,2023-08-08 00:58:39,PLACED,SOUTH
1457,200,2023-03-03 17:48:08,DELIVERED,NORTH
1458,585,2023-02-10 01:02:51,DELIVERED,WEST
1459,113,2025-03-20 04:19:55,DELIVERED,NORTH
1460,141,2024-11-02 12:02:33,DELIVERED,EAST
1461,228,2023-06-30 22:02:30,DELIVERED,NORTH
1462,526,2025-02-26 16:34:24,DELIVERED,NORTH
